osisRef,status,book,chapter,verseNum,verseText,mdText,people,peopleCount,places,placesCount,yearNum,quotesFrom,peopleGroups,eventsDescribed
Acts.24.27,publish,Acts,Acts.24,27,"But after two years Porcius Festus came into Felix’ room: and Felix, willing to shew the Jews a pleasure, left Paul bound.","But after two years [Porcius]([/person/portius_2367) [Festus]([/person/portius_2367) came into [Felix’]([/person/felix_1257) room: and [Felix,]([/person/felix_1257) willing to shew the Jews a pleasure, left [Paul]([/person/paul_2479) bound.","portius_2367,felix_1257,paul_2479",3,,0,60,,,Paul sent to Felix
Acts.25.1,publish,Acts,Acts.25,1,"Now when Festus was come into the province, after three days he ascended from Caesarea to Jerusalem.","Now when [Festus]([/person/portius_2367) was come into the province, after three days he ascended from [Caesarea](/place/caesarea_266) to [Jerusalem.](/place/jerusalem_636)",portius_2367,1,"jerusalem_636,caesarea_266",2,62,,,Paul appeals to Caesar
Acts.25.2,publish,Acts,Acts.25,2,"Then the high priest and the chief of the Jews informed him against Paul, and besought him,","Then the high priest and the chief of the Jews informed him against [Paul,]([/person/paul_2479) and besought him,",paul_2479,1,,0,62,,,Paul appeals to Caesar
Acts.25.3,publish,Acts,Acts.25,3,"And desired favour against him, that he would send for him to Jerusalem, laying wait in the way to kill him.","And desired favour against him, that he would send for him to [Jerusalem,](/place/jerusalem_636) laying wait in the way to kill him.",,0,jerusalem_636,1,62,,,Paul appeals to Caesar
Acts.25.4,publish,Acts,Acts.25,4,"But Festus answered, that Paul should be kept at Caesarea, and that he himself would depart shortly thither.","But [Festus]([/person/portius_2367) answered, that [Paul]([/person/paul_2479) should be kept at [Caesarea,](/place/caesarea_266) and that he himself would depart shortly _thither._","portius_2367,paul_2479",2,caesarea_266,1,62,,,Paul appeals to Caesar
Acts.25.5,publish,Acts,Acts.25,5,"Let them therefore, said he, which among you are able, go down with me, and accuse this man, if there be any wickedness in him.","Let them therefore, said he, which among you are able, go down with _me,_ and accuse this man, if there be any wickedness in him.",,0,,0,62,,,Paul appeals to Caesar
Acts.25.6,publish,Acts,Acts.25,6,"And when he had tarried among them more than ten days, he went down unto Caesarea; and the next day sitting on the judgment seat commanded Paul to be brought.","And when he had tarried among them more than ten days, he went down unto [Caesarea;](/place/caesarea_266) and the next day sitting on the judgment seat commanded [Paul]([/person/paul_2479) to be brought.",paul_2479,1,caesarea_266,1,62,,,Paul appeals to Caesar
Acts.25.7,publish,Acts,Acts.25,7,"And when he was come, the Jews which came down from Jerusalem stood round about, and laid many and grievous complaints against Paul, which they could not prove.","And when he was come, the Jews which came down from [Jerusalem](/place/jerusalem_636) stood round about, and laid many and grievous complaints against [Paul,]([/person/paul_2479) which they could not prove.",paul_2479,1,jerusalem_636,1,62,,,Paul appeals to Caesar
Acts.25.8,publish,Acts,Acts.25,8,"While he answered for himself, Neither against the law of the Jews, neither against the temple, nor yet against Caesar, have I offended any thing at all.","While he answered for himself, Neither against the law of the Jews, neither against the temple, nor yet against Caesar, have I offended any thing at all.",,0,,0,62,,,Paul appeals to Caesar
Acts.25.9,publish,Acts,Acts.25,9,"But Festus, willing to do the Jews a pleasure, answered Paul, and said, Wilt thou go up to Jerusalem, and there be judged of these things before me?","But [Festus,]([/person/portius_2367) willing to do the Jews a pleasure, answered [Paul,]([/person/paul_2479) and said, Wilt thou go up to [Jerusalem,](/place/jerusalem_636) and there be judged of these things before me?","portius_2367,paul_2479",2,jerusalem_636,1,62,,,Paul appeals to Caesar
Acts.25.10,publish,Acts,Acts.25,10,"Then said Paul, I stand at Caesar’s judgment seat, where I ought to be judged: to the Jews have I done no wrong, as thou very well knowest.","Then said [Paul,]([/person/paul_2479) I stand at Caesar’s judgment seat, where I ought to be judged: to the Jews have I done no wrong, as thou very well knowest.",paul_2479,1,,0,62,,,Paul appeals to Caesar
Acts.25.11,publish,Acts,Acts.25,11,"For if I be an offender, or have committed any thing worthy of death, I refuse not to die: but if there be none of these things whereof these accuse me, no man may deliver me unto them. I appeal unto Caesar.","For if I be an offender, or have committed any thing worthy of death, I refuse not to die: but if there be none of these things whereof these accuse me, no man may deliver me unto them. I appeal unto Caesar.",,0,,0,62,,,Paul appeals to Caesar
Acts.25.12,publish,Acts,Acts.25,12,"Then Festus, when he had conferred with the council, answered, Hast thou appealed unto Caesar? unto Caesar shalt thou go.","Then [Festus,]([/person/portius_2367) when he had conferred with the council, answered, Hast thou appealed unto Caesar? unto Caesar shalt thou go.",portius_2367,1,,0,62,,,Paul appeals to Caesar
Acts.25.13,publish,Acts,Acts.25,13,And after certain days king Agrippa and Bernice came unto Caesarea to salute Festus.,And after certain days king [Agrippa]([/person/agrippa_111) and [Bernice]([/person/bernice_482) came unto [Caesarea](/place/caesarea_266) to salute [Festus.]([/person/portius_2367),"agrippa_111,bernice_482,portius_2367",3,caesarea_266,1,62,,,Agrippa and Bernice meet Festus
Acts.25.14,publish,Acts,Acts.25,14,"And when they had been there many days, Festus declared Paul’s cause unto the king, saying, There is a certain man left in bonds by Felix:","And when they had been there many days, [Festus]([/person/portius_2367) declared [Paul’s]([/person/paul_2479) cause unto the king, saying, There is a certain man left in bonds by [Felix:]([/person/felix_1257)","portius_2367,paul_2479,felix_1257",3,,0,62,,,Agrippa and Bernice meet Festus
Acts.25.15,publish,Acts,Acts.25,15,"About whom, when I was at Jerusalem, the chief priests and the elders of the Jews informed me, desiring to have judgment against him.","About whom, when I was at [Jerusalem,](/place/jerusalem_636) the chief priests and the elders of the Jews informed _me,_ desiring _to_ _have_ judgment against him.",,0,jerusalem_636,1,62,,,Agrippa and Bernice meet Festus
Acts.25.16,publish,Acts,Acts.25,16,"To whom I answered, It is not the manner of the Romans to deliver any man to die, before that he which is accused have the accusers face to face, and have licence to answer for himself concerning the crime laid against him.","To whom I answered, It is not the manner of the Romans to deliver any man to die, before that he which is accused have the accusers face to face, and have licence to answer for himself concerning the crime laid against him.",,0,,0,62,,,Agrippa and Bernice meet Festus
Acts.25.17,publish,Acts,Acts.25,17,"Therefore, when they were come hither, without any delay on the morrow I sat on the judgment seat, and commanded the man to be brought forth.","Therefore, when they were come hither, without any delay on the morrow I sat on the judgment seat, and commanded the man to be brought forth.",,0,,0,62,,,Agrippa and Bernice meet Festus
Acts.25.18,publish,Acts,Acts.25,18,"Against whom when the accusers stood up, they brought none accusation of such things as I supposed:","Against whom when the accusers stood up, they brought none accusation of such things as I supposed:",,0,,0,62,,,Agrippa and Bernice meet Festus
Acts.25.19,publish,Acts,Acts.25,19,"But had certain questions against him of their own superstition, and of one Jesus, which was dead, whom Paul affirmed to be alive.","But had certain questions against him of their own superstition, and of one [Jesus,]([/person/jesus_905) which was dead, whom [Paul]([/person/paul_2479) affirmed to be alive.","paul_2479,jesus_905",2,,0,62,,,Agrippa and Bernice meet Festus
Acts.25.20,publish,Acts,Acts.25,20,"And because I doubted of such manner of questions, I asked him whether he would go to Jerusalem, and there be judged of these matters.","And because I doubted of such manner of questions, I asked _him_ whether he would go to [Jerusalem,](/place/jerusalem_636) and there be judged of these matters.",,0,jerusalem_636,1,62,,,Agrippa and Bernice meet Festus
Acts.25.21,publish,Acts,Acts.25,21,"But when Paul had appealed to be reserved unto the hearing of Augustus, I commanded him to be kept till I might send him to Caesar.","But when [Paul]([/person/paul_2479) had appealed to be reserved unto the hearing of [Augustus,]([/person/augustus_366) I commanded him to be kept till I might send him to [Caesar.](/place/caesarea_266)","paul_2479,augustus_366",2,caesarea_266,1,62,,,Agrippa and Bernice meet Festus
Acts.25.22,publish,Acts,Acts.25,22,"Then Agrippa said unto Festus, I would also hear the man myself. To morrow, said he, thou shalt hear him.","Then [Agrippa]([/person/agrippa_111) said unto [Festus,]([/person/portius_2367) I would also hear the man myself. To morrow, said he, thou shalt hear him.","agrippa_111,portius_2367",2,,0,62,,,Paul goes before Agrippa
Acts.25.23,publish,Acts,Acts.25,23,"And on the morrow, when Agrippa was come, and Bernice, with great pomp, and was entered into the place of hearing, with the chief captains, and principal men of the city, at Festus’ commandment Paul was brought forth.","And on the morrow, when [Agrippa]([/person/agrippa_111) was come, and [Bernice,]([/person/bernice_482) with great pomp, and was entered into the place of hearing, with the chief captains, and principal men of the city, at Festus’ commandment [Paul]([/person/paul_2479) was brought forth.","agrippa_111,bernice_482,paul_2479",3,,0,62,,,Paul goes before Agrippa
Acts.25.24,publish,Acts,Acts.25,24,"And Festus said, King Agrippa, and all men which are here present with us, ye see this man, about whom all the multitude of the Jews have dealt with me, both at Jerusalem, and also here, crying that he ought not to live any longer.","And [Festus]([/person/portius_2367) said, King [Agrippa,]([/person/agrippa_111) and all men which are here present with us, ye see this man, about whom all the multitude of the Jews have dealt with me, both at [Jerusalem,](/place/jerusalem_636) and _also_ here, crying that he ought not to live any longer.","portius_2367,agrippa_111",2,jerusalem_636,1,62,,,Paul goes before Agrippa
Acts.25.25,publish,Acts,Acts.25,25,"But when I found that he had committed nothing worthy of death, and that he himself hath appealed to Augustus, I have determined to send him.","But when I found that he had committed nothing worthy of death, and that he himself hath appealed to [Augustus,]([/person/augustus_366) I have determined to send him.",augustus_366,1,,0,62,,,Paul goes before Agrippa
